,Words,Old_WScore,Position_Weight,SCScore
668,enjoy,12931.4,0.00021872265966754156,2.8283902012248467
544,slater,15795.426262626264,0.0001773049645390071,2.8006074933734513
639,expect,13469.1,0.00020403999183840033,2.748235054070598
671,commentari,12886.122751322751,0.0002087246921310791,2.6896520040331353
737,cell,11770.332539682538,0.00022831050228310502,2.6872905341740956
595,malliaro,14692.104166666668,0.0001819505094614265,2.6732358381853474
987,zheng,7157.405555555555,0.0003709385581293223,2.6549576967245785
717,nlpenabl,12121.36,0.0002189621195533173,2.6541186774687984
943,dark,8204.29037037037,0.0003234152652005175,2.653392745915385
702,ultim,12381.856209150326,0.0002139495079161318,2.6490920430360134
741,inspect,11732.66349206349,0.0002253267237494367,2.6436826255212913
605,introduct,14096.495833333332,0.00018670649738610905,2.631907362459547
863,computa,9510.437037037038,0.0002755580049600441,2.6206770562240393
862,tional,9510.437037037038,0.0002754820936639118,2.619955106621773
864,simplic,9510.437037037038,0.00027533039647577095,2.618512400065264
799,boldfac,10805.266666666665,0.0002413709872073377,2.6080778823718718
760,tagbas,11406.662068965516,0.00022857142857142857,2.607237044334975
1078,de,4530.145833333333,0.000571719277642917,2.589971703450403
909,avoid,8768.94619883041,0.0002949852507374631,2.586709793165313
908,expens,8768.94619883041,0.00029481132075471697,2.585184610504248
907,proxi,8768.94619883041,0.0002942907592701589,2.580619834852975
804,prohibit,10748.671794871796,0.00023860653781913624,2.5647033631285603
974,quot,7578.725252525252,0.0003333333333333333,2.5262417508417503
979,nice,7578.725252525252,0.00033311125916055963,2.524558711700617
976,compromis,7578.725252525252,0.000333000333000333,2.5237180328089415
977,toopromiscu,7578.725252525252,0.00033288948069241014,2.522877913623586
978,toostrict,7578.725252525252,0.00033266799733865603,2.521199352137476
975,cliqu,7578.725252525252,0.0003325573661456601,2.5203609087214005
675,chain,12848.6,0.0001950458357714063,2.506065925492491
754,red,11518.169934640524,0.00021626297577854672,2.490953705588349
732,exercis,11822.634074074072,0.0002106593638087213,2.490548572587755
731,download,11822.634074074072,0.00021061499578770007,2.49002402571063
730,tdil,11822.634074074072,0.0002105706464518846,2.4894996997418555
733,websit,11822.634074074072,0.0002105263157894737,2.4889755945419103
817,price,10565.443678160918,0.00022696323195642307,2.39796724424896
818,paid,10565.443678160918,0.0002269117313365101,2.3974231173498795
742,phistic,11732.311111111112,0.0002035002035002035,2.38752769863881
942,express,8271.675,0.00028677946659019213,2.3721465443074274
1010,cg,6522.962962962963,0.00036306872088826816,2.3682838193645104
713,phd,12237.733333333334,0.00019252984212552945,2.356128866640996
712,thesi,12237.733333333334,0.00019249278152069297,2.3556753288418353
929,eq,8492.666666666668,0.0002756339581036384,2.3408673281881667
753,carreterocampo,11562.436363636363,0.00019688915140775743,2.2765182838425604
996,maxim,6786.014814814814,0.0003307972213033411,2.244794844464047
995,wk,6786.014814814814,0.00033025099075297226,2.24108811585694
765,ercan,11365.185185185184,0.000195160031225605,2.218029895625524
764,cicekli,11365.185185185184,0.0001951219512195122,2.2175971093044264
1132,python,2494.00987654321,0.0008880994671403197,2.2149288424007194
1023,frank,5898.481871345029,0.0003741822169875161,2.2071070234805554
776,short,11214.829629629628,0.00019665683382497542,2.2054728868494844
1133,igraph,2494.00987654321,0.0008841732979664014,2.2051369377039873
777,entrop,11214.829629629628,0.00019657951641438963,2.204605785262361
1137,opennlp,2494.00987654321,0.0008833922261484099,2.2031889368756272
1134,tm,2494.00987654321,0.00088261253309797,2.201244374707158
1138,foreach,2494.00987654321,0.0008818342151675485,2.199303242101596
1135,dosnow,2494.00987654321,0.000881057268722467,2.1973655299940176
1136,packag,2494.00987654321,0.0008802816901408451,2.195431229351417
924,ital,8610.396969696969,0.0002512562814070352,2.163416324044465
755,matsuo,11470.333333333334,0.0001864975755315181,2.1391893572050233
879,mea,9210.98,0.0002320185614849188,2.1371183294663574
766,arxiv,11348.03611111111,0.00018828845791752966,2.1367042197535513
877,sure,9210.98,0.00023196474135931338,2.136622593365808
878,success,9210.98,0.0002317497103128621,2.1346419466975664
763,discoveri,11367.77777777778,0.00018625442354255913,2.1172988969599142
813,hackenberg,10648.0,0.00019743336623889436,2.102270483711747
814,coronado,10648.0,0.00019739439399921041,2.1018555073035925
812,oliv,10648.0,0.00019735543714229328,2.101440694691139
767,kai,11333.193650793648,0.00017927572606669058,2.031766520400439
950,realtim,8092.285925925927,0.00025056376847907793,2.0276336572102047
949,target,8092.285925925927,0.0002482005460412013,2.008509785536343
955,threedimension,8092.285925925927,0.0002477700693756194,2.0050262452740153
795,amia,10923.333333333332,0.00018261504747991235,1.9947650353055757
964,threedimens,8092.285925925927,0.00024509803921568627,1.9834034132171388
951,optic,8092.285925925927,0.00024390243902439024,1.9737282746160796
1044,meira,5430.968888888889,0.00035752593205441436,1.941712213958527
915,nonadopt,8650.31769547325,0.00022002200220022002,1.9032602190260175
861,symbol,9542.571428571428,0.00019704433497536947,1.8803096410978184
888,nontext,9093.660215053764,0.00020064205457463884,1.8245706691520394
889,entiti,9093.660215053764,0.00020060180541624874,1.8242046569816976
890,acknowledg,9093.660215053764,0.00020032051282051281,1.8216466776950648
887,financi,9093.660215053764,0.0002002803925495694,1.8212818375833695
891,grant,9093.660215053764,0.0002002002002002002,1.8205525956063593
873,dostal,9280.8,0.00019577133907595928,1.8169146436961627
874,jezek,9280.8,0.00019573302016050108,1.8165590135055782
851,main,9842.351851851852,0.00018453589223103894,1.8162671806333
882,naaclhlt,9168.32222222222,0.00019801980198019803,1.815509350935093
852,singledocu,9842.351851851852,0.00018439977872026554,1.8149275035684773
842,site,10075.338095238094,0.0001774937877174299,1.7883099210575246
893,dateso,9083.10074074074,0.00019538882375928098,1.7747363698203868
894,vsb,9083.10074074074,0.0001953506544246923,1.774389673909111
892,ostrava,9083.10074074074,0.0001952362358453729,1.7733503984265404
902,aronson,8782.222222222223,0.0001998800719568259,1.7553912097186133
980,substanti,7477.433333333334,0.00023142791020597085,1.7304867700378002
876,turney,9261.18148148148,0.00018148820326678765,1.6807951872017206
875,pd,9261.18148148148,0.00018145527127563056,1.6804901980550682
972,fair,7681.188405797102,0.00021748586341887777,1.670549892517856
901,autaeu,8787.460317460318,0.000189000189000189,1.660831660831661
900,marches,8787.460317460318,0.0001889644746787604,1.660517822649342
885,cirank,9148.153333333334,0.00017911517105498835,1.6385730491372619
973,lineplot,7599.861111111111,0.0002133560913164071,1.6214766612142333
928,lahiri,8500.343434343435,0.00018867924528301886,1.6038383838383838
926,choudhuri,8500.343434343435,0.00018864365214110544,1.6035358299082125
927,sr,8500.343434343435,0.0001886080724254998,1.6032333901062683
921,benson,8635.532098765432,0.0001855976243504083,1.6027342425325597
919,ne,8635.532098765432,0.00018556318426424197,1.602436834062986
920,yachida,8635.532098765432,0.00018552875695732838,1.6021395359490598
923,ieee,8635.532098765432,0.00018515089798185522,1.5988765226375545
922,adl,8635.532098765432,0.00018511662347278786,1.5985805440143341
898,vector,8948.699999999999,0.00017828489926903192,1.5954180780887859
897,webag,8948.699999999999,0.0001781895937277263,1.5945652173913043
896,waim,8948.699999999999,0.00017809439002671417,1.593713268032057
944,european,8197.511111111111,0.00019149751053236308,1.5698029703391634
913,fontain,8741.777777777777,0.00017953321364452425,1.5694394574107322
914,barth,8741.777777777777,0.0001795009872554299,1.5691577414786892
986,varieti,7367.091666666666,0.00021231422505307856,1.5641383581033261
985,spoken,7367.091666666666,0.00021222410865874363,1.5634744623655912
917,milio,8649.948717948719,0.00017780938833570413,1.5380420906736698
916,zincirheywood,8649.948717948719,0.00017777777777777779,1.5377686609686612
965,colloc,7971.757575757575,0.00018839487565938207,1.5018382772715855
968,epl,7878.302777777778,0.0001847063169560399,1.4551722899478718
967,europhys,7878.302777777778,0.00018467220683287164,1.454903560069765
969,letter,7878.302777777778,0.00018463810930576072,1.4546349294272116
946,berlin,8148.970833333334,0.00017793594306049823,1.4499948102016609
945,heidelberg,8148.970833333334,0.0001779042874933286,1.449736849908083
966,volum,7959.444444444444,0.00018034265103697024,1.435427311892596
983,aaai,7390.0345679012335,0.0001941747572815534,1.4349581685245114
981,puri,7474.413333333335,0.00019171779141104295,1.4329780163599186
982,pa,7474.413333333335,0.00019168104274487253,1.432703341639512
988,lioma,7107.142857142857,0.00019936204146730463,1.4168945089997722
1013,cision,6351.857142857142,0.00021404109589041095,1.3595584637964773
993,ijcnlp,6848.192592592593,0.00019833399444664816,1.3582293916288364
992,erkan,6931.080000000001,0.00019485580670303975,1.350561184723305
991,radev,6931.080000000001,0.0001948178453146308,1.3502980713033315
1084,polynomi,4291.4,0.00030892801977139327,1.325733704046957
1085,intermedi,4291.4,0.000308546744831842,1.3240975007713667
984,shi,7384.077777777778,0.00017914725904693657,1.3228372944782831
989,wasserman,7005.638095238094,0.00018057060310581438,1.2650122959982113
990,faust,7005.638095238094,0.00018053800324968405,1.2647839132042054
1011,intellig,6465.75,0.00019376089905057158,1.2528095330362332
1014,swanson,6284.603174603175,0.00019904458598726116,1.2509162369831162
998,disi,6591.032098765431,0.0001887148518588413,1.2438256461153863
1012,topic,6441.039999999999,0.00018751171948246765,1.2077704856553533
1015,technolog,6273.639506172838,0.0001918281220026856,1.2034604845909915
1016,dna,6206.888888888889,0.00018474043968224645,1.1466633823921835
1024,jair,5887.711111111112,0.00019447685725398678,1.1450235533082675
1017,huang,6093.586666666667,0.00018772292096865028,1.143905888242288
1018,sun,6093.586666666667,0.00018765246762994934,1.1434765747169577
1026,multithem,5881.724999999999,0.00019316206297083252,1.1361261348271199
1025,tnternat,5881.724999999999,0.00019305019305019305,1.1354681467181467
1020,munoz,6068.2844444444445,0.000184945441094877,1.1223015432669585
1019,somoza,6068.2844444444445,0.0001849112426035503,1.122094017094017
1038,jaist,5604.075555555555,0.00019884668920262477,1.1143518702635822
1047,censu,5235.128888888889,0.00021263023601956197,1.1131466912372718
1036,grineva,5663.849999999999,0.00019342359767891682,1.0955222437137329
1037,grinev,5663.849999999999,0.00019338619222587506,1.0953103848385224
1035,lizorkin,5663.849999999999,0.00019334880123743234,1.0950986078886311
1030,ibm,5817.9604938271605,0.00018688095683049897,1.0872660238884622
1031,encod,5795.753086419752,0.0001870207593042828,1.0839261429623626
1027,retrievalexperi,5838.290196078431,0.0001839587932303164,1.0740048189989755
1028,encyclopedia,5838.290196078431,0.00018389113644722325,1.0736098190655445
1029,sigir,5838.290196078431,0.00018372221201543268,1.0726235892115434
1032,jx,5750.968888888889,0.00018102824040550325,1.0410877785823476
1041,tarau,5482.555555555556,0.00018608113137327876,1.0202001405946326
1039,salton,5523.283660130719,0.00018412815319462345,1.0169920199099096
1040,buckley,5523.283660130719,0.0001840942562592047,1.0168047975203827
1046,workshop,5236.8,0.00018917896329928113,0.9906923950056755
1123,briefli,2929.6875816993465,0.00033233632436025255,0.973641602425838
1043,zaki,5430.968888888889,0.00017885888034340904,0.9713770146465549
1045,mj,5430.968888888889,0.000178826895565093,0.9712033063106024
1042,jr,5430.968888888889,0.0001787629603146228,0.9708560759543955
1048,hp,5171.274074074074,0.00018716077110237696,0.9678596432854341
1063,kim,5018.925,0.00018964536317087047,0.9518158543523612
1066,sn,5018.925,0.00018960940462646946,0.9516353811149033
1062,medelyan,5018.925,0.0001895734597156398,0.9514549763033175
1064,kan,5018.925,0.00018953752843062926,0.951274639878696
1065,baldwin,5018.925,0.00018950161076369148,0.9510943718021603
1050,procedureori,5077.164444444445,0.0001807337791433219,0.9176151173765488
1049,framework,5077.164444444445,0.00018070112034694616,0.9174493032967916
1069,lexrank,4603.502222222222,0.00019474196689386563,0.8964950773558369
1070,salienc,4603.502222222222,0.0001945903872348706,0.8957972800588095
1068,sparck,4745.708333333333,0.00018234865061998541,0.8653735108193532
1067,jone,4745.708333333333,0.00018231540565177758,0.8652157398966879
1074,etud,4530.145833333333,0.00019083969465648855,0.8645316475826972
1076,la,4530.145833333333,0.00019073049780659929,0.8640369699281581
1071,floral,4530.145833333333,0.00019065776930409913,0.8637074992055925
1077,dan,4530.145833333333,0.00019062142584826535,0.8635428580505782
1079,une,4530.145833333333,0.0001905850962454736,0.8633782796518644
1072,portion,4530.145833333333,0.00019054878048780488,0.8632137639735772
1073,alp,4530.145833333333,0.00019047619047619048,0.8628849206349206
1075,jura,4530.145833333333,0.0001904036557501904,0.8625563277481594
1110,countri,4023.413333333333,0.00021290185224611454,0.8565921510183805
1111,offici,4023.413333333333,0.00021285653469561516,0.8564098197814672
1096,domainspecif,4192.45138888889,0.00019402405898331392,0.8134364355624543
1093,artifici,4192.45138888889,0.0001937984496124031,0.8124905792420328
1095,ijcai,4192.45138888889,0.00019372336303758234,0.8121757824271386
1094,francisco,4192.45138888889,0.00019357336430507162,0.8115469200326926
1092,ca,4192.45138888889,0.00019353590090961874,0.8113898565683936
1091,usa,4192.45138888889,0.0001934984520123839,0.811232853887169
1080,mayo,4399.785185185186,0.00018304960644334616,0.8053789465834131
1081,clinic,4399.785185185186,0.00018301610541727673,0.8052315492652243
1082,ctake,4399.785185185186,0.00018281535648994517,0.8043482971088091
1083,architectur,4399.785185185186,0.00018278194114421494,0.8042012767657074
1090,witten,4290.9473684210525,0.00018021265092809516,0.7732830002560916
1088,ih,4290.9473684210525,0.00018018018018018018,0.7731436699857752
1089,paynter,4290.9473684210525,0.0001801477211313277,0.7730043899155202
1087,gutwin,4290.9473684210525,0.00018005041411595248,0.772586850633967
1086,nevillman,4290.9473684210525,0.00018001800180018,0.7724477710928987
1098,kea,4155.261988304093,0.00017995321216483713,0.7477527421817696
1097,practic,4155.261988304093,0.0001799208348326736,0.7476182058841477
1099,fourth,4155.261988304093,0.00017975912277548085,0.7469462499198442
1105,savova,4029.6138888888886,0.000183452577508714,0.7392430542815792
1102,masanz,4029.6138888888886,0.00018338529249954154,0.7389719216741039
1106,jj,4029.6138888888886,0.00018335166850018335,0.7388364299392902
1109,ogren,4029.6138888888886,0.00018331805682859762,0.7387009878806395
1103,pv,4029.6138888888886,0.00018328445747800586,0.7385655954708373
1107,sohn,4029.6138888888886,0.00018321729571271528,0.7382949594886201
1101,kipperschul,4029.6138888888886,0.00018318373328448433,0.7381597158616758
1108,kc,4029.6138888888886,0.00018315018315018315,0.7380245217745217
1104,chute,4029.6138888888886,0.00018311664530305805,0.737889377199943
1100,mine,4034.8533333333335,0.00017866714311238162,0.7208957179441368
1112,initi,3399.692307692308,0.00019972039145196724,0.6789878785085496
1113,symposium,3399.692307692308,0.0001996007984031936,0.6785812989405804
1116,american,3399.692307692308,0.00019956096587507485,0.6784458806011392
1114,medic,3399.692307692308,0.00019952114924181964,0.6783105162993432
1115,informat,3399.692307692308,0.00019948134849391582,0.6781752060028542
1117,master,3150.4,0.00018786398647379298,0.5918467029870375
1120,man,3059.514285714285,0.00018681113394358303,0.571551333030877
1121,schutz,3059.514285714285,0.00018677624206200972,0.5714445808207481
1122,raghavan,3059.514285714285,0.00018674136321195143,0.5713378684807254
1118,seidman,3099.2,0.00018258170531312764,0.5658572211064451
1119,sb,3099.2,0.00018254837531945966,0.5657539247900694
1125,aizenman,2841.564814814815,0.00018821757952192734,0.5348324514991182
1124,gobit,2841.564814814815,0.0001881821603312006,0.5347318055729798
1126,kandel,2841.564814814815,0.00018814675446848542,0.5346311975192501
1127,isdn,2683.2,0.00019758940920766647,0.5301719027860107
1130,anatomi,2635.591111111111,0.00019786307874950534,0.521486171569274
1129,largescal,2635.591111111111,0.00019782393669634025,0.5213830091218815
1128,hypertextu,2635.591111111111,0.00019778481012658228,0.521279887482419
1131,saxena,2528.3571428571427,0.00019015021867275147,0.4807676635970988
1139,dawak,2475.2,0.00018975332068311195,0.46967741935483864
1141,secur,2090.4,0.00019592476489028212,0.4095611285266458
1140,agenc,2090.4,0.0001958863858961802,0.4094809010773751
1143,vldb,1769.3166666666666,0.000180635838150289,0.31960199903660885
1142,endow,1769.3166666666666,0.00018060321473722233,0.3195442778881464
1146,bull,1428.5666666666666,0.00019036740909956216,0.27195253505933115
1145,soc,1428.5666666666666,0.00019033117624666921,0.2719007740134501
1144,vaudois,1428.5666666666666,0.00019029495718363463,0.271849032667301
1147,nat,1428.5666666666666,0.00019022256039566293,0.2717456090292309
1148,brin,1358.525,0.0001979414093428345,0.2689083531274743
1149,chicago,1236.0,0.00019241870309794111,0.23782951702905522
